SMILES,Value,CASRN,MW,-log_value
COC1C=C(C=CC=1OP(=S)(OC)OC)C#N,2710.0,11/1/3581,273.27,-0.9963773340796362
CC1=C(CC(=O)NO)C2C=C(C=CC=2N1C(=O)C1C=CC(Cl)=CC=1)OC,78.0,27035-30-9,372.83,0.6794162481756274
CCC(C)N,1510.0,61901-00-6,73.16,-1.3147032504887903
CCN1CCCC1C/N=C(\O)/C1C=C(Cl)C=C(Cl)C=1OCC1C=CC=CC=1,576.0,23205-24-5,407.37,-0.15043344038446524
CC1N=C(N)N=C(N)C=1C1C=CC(Br)=CC=1,250.0,7331-25-1,279.16,0.04791318098183739
CC(CCC(O)=O)C1CCC2C3C(CCC21C)C1(C)CCC(O)CC1CC3O,4000.0,474-25-9,392.64,-1.0080654502810522
CC(=O)OC1C2C=CC=C(O)C=2C(=O)C2=C1C=CC=C2O,347.0,117568-24-8,284.28,-0.08658316802048387
CN(C)CC1C=CC=CC=1,265.0,103-83-3,135.23,-0.29217282590246213
CCSCCSP(=O)(OCC)OCC,1.5,126-75-0,258.38,2.2361676348424555
CCOP(=O)(CC)SCC,7.7,11/7/2511,182.25,1.3741768118175304
CNCCCN,951.0,6291-84-5,88.18,-1.0328104224471102
CC(=O)NC(=O)N(CC)N=O,550.0,52217-47-7,159.17,-0.5385014732169814
O=C(OCC1CO1)C1C=CC=CC=1,1410.0,13443-29-3,178.2,-0.898311412954524
CN1CCCCC1C(C1=CC(O)=CC=C1)C1C=CC=CC=1,1.0,19974-69-7,281.43,2.449370390682258
CCN(C)C,594.0,598-56-1,73.16,-0.9095127481768143
N/C(=N\C1C2=CC=CC=C2N=CC=1[N+]([O-])=O)/N1CCOCC1,4000.0,108001-60-1,301.34,-1.1230032073935485
CC(C)(N)CC1=CC=CC=C1Cl,332.0,10389-72-7,183.7,-0.25702892739822797
CC1C2C=CC(=CC=2OC(=O)C=1Cl)OP(=O)(OCCC)OCCC,80.0,14663-67-3,374.78,0.6706864198732271
CCCCNS(=O)(=O)C1C=CC=CC=1,2050.0,3622-84-2,213.33,-0.9827019276958243
CCC=CCC=CCC=CCC=CCC=CCC=CCCC(O)=O,10000.0,2091-24-9,328.54,-1.4834117471948567
CN1CCN(CC(=O)N=NCC2=CC=C(O2)[N+]([O-])=O)CC1,960.0,24632-48-2,295.34,-0.5119489624956511
N#CC(Cl)(Cl)CCl,250.0,813-74-1,158.41,-0.1981574147030522
CC1=CC=C(C=C1)[N+]([O-])=O,4700.0,99-99-0,137.15,-1.5349020459951692
CC(Cl)C(O)=O,800.0,598-78-7,108.53,-0.8675401839818865
CC1CC(=O)N=C(N=1)SCC1C=CC=CC=1N(C)C,2400.0,132147-50-3,275.41,-0.9402315364879669
CCC1=CC2NC(=NC=2C=C1)C(F)(F)F,28.0,89426-87-9,214.21,0.8836817098662518
CC(C)(C)NCC(O)C1C=CC(O)=C(CO)N=1,2800.0,79645-08-2,240.34,-1.0663319745058781
CC=CC1=CC=C(C=C1)OC,150.0,25679-28-1,148.22,-0.005184450124933495
CC1N=C2C=CC=CN2C(=O)C=1CCCC,1100.0,70381-35-0,216.31,-0.7063160878438195
CCC1C=C(C=CN=1)C(N)=S,1320.0,536-33-4,166.27,-0.8997600344203591
CC(=O)C(Cl)C(=O)OCC,402.0,609-15-4,164.6,-0.3877962222082191
COC1=CC(C(N)=O)=C(O)C=C1,1900.0,28534-37-4,167.18,-1.055569280057789
CCC(Cl)Cl,6500.0,78-99-9,112.99,-1.759873348000109
CCN(CC)C(S)=S,1000.0,147-84-2,149.31,-0.8259111045363144
CC1SC=C(C)C=1N(C(C)COC)C(=O)CCl,531.0,163515-14-8,275.83,-0.28445302165677167
C1CC[SiH2]1,1539.0,287-29-6,72.2,-1.3287014222618396
CCCCCCCOC(=O)C=C,4500.0,2499-58-3,170.28,-1.422048872270245
CC(C)(C)C(=O)CC#N,283.0,59997-51-2,125.19,-0.3542167960929189
CC(C)(C)C1=CC(CN2CCN(CC3=CC(=C(O)C(=C3)C(C)(C)C)C(C)(C)C)CC2)=CC(=C1O)C(C)(C)C,10000.0,6029-54-5,522.9,-1.2815813581703444
CCC(N)CC1=CNC2=CC=CC=C21,49.0,118-68-3,188.3,0.5846542399881511
CCOC1C=CC2C=C(C=CC=2C=1N)S(O)(=O)=O,12000.0,118-28-5,267.33,-1.6521335476600503
OC(=O)C1C=CC=C(O)C=1O,1800.0,875-28-5,154.13,-1.0673853266937585
O=CN(C1CC1)C1=NC=NC2=C1N=CN2CC1CC1,500.0,195252-40-5,257.33,-0.2884795843325709
CC(C1C=CC(=C(F)C=1)C1C=CC=CC=1)C(=O)OCCCCO[N+]([O-])=O,341.0,158836-71-6,361.4,0.025233769232415312
COP(=S)(OC)SCC1N=C(N)N=C(N)N=1,890.0,78-57-9,281.34,-0.5001585235224199
CC(N/C(/NC1C=CN=CC=1)=N\C#N)C(C)(C)C,210.0,60560-33-0,245.37,0.06760216817660351
CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1000.0,57-85-2,344.54,-0.4627603506189595
CC1C=C(N)N=CC=1,200.0,695-34-1,108.16,-0.26696331706642046
COCCCN,750.0,5332-73-0,89.16,-0.9248912035834999
CC1=CC=CC=C1C(=O)NC1=NCCS1,912.0,71753-20-3,220.32,-0.6169409154155677
O=C(C1CC1)N(C1CCOC1=O)C1C=C(Cl)C=CC=1,174.0,69581-33-5,279.74,0.2062053222620497
COP(=S)(OC)SC(CBr)N1C(=O)C2=CC=CC=C2C1=O,188.0,10312-19-3,410.27,0.33891191213219585
OC(=O)COC1C=CC(Cl)=CC=1Cl,625.0,2008-39-1,221.04,-0.4514091454356203
OCCN(CCO)C1CCCCC1,2600.0,4500-29-2,187.32,-1.1423891988607757
COC1=CC2N=C(N)OC=2C=C1,1000.0,64037-14-5,164.18,-0.7846797486700697
OCC(C(=O)OC1CC2NC(C1)C1OC12)C1C=CC=CC=1,3020.0,24676-80-0,289.36,-1.0185684472035872
CC(C(O)=O)C1C=CC(CC2CCCC2=O)=CC=1,145.0,80382-23-6,246.33,0.23014930461447358
CCCC(=O)OCN(C)N=O,800.0,67557-56-6,160.2,-0.6984274752437248
CN(SN(C(C)C)P1(=S)OCCCO1)C(=O)ON=C(C)SC,600.0,72542-61-1,387.54,-0.18983471545685035
CCCCOP(=O)(OCCO)OCCCC,915.0,130525-77-8,254.3,-0.5560747338907395
CC(C)(N=NC(C)(C)C(N)=N)C(N)=N,2000.0,2997-92-4,198.32,-1.0036634819042163
CCCCC(CNC1C=CC=CC=1)CC,2410.0,10137-80-1,205.38,-1.0694588930533477
C[N+](C)(CC=C)CC=C,3000.0,26062-79-3,126.25,-1.3758898679289635
CN1CC2C=CC=CC=2C(OCC1)C1C=CC=CC=1,80.0,23327-57-3,253.37,0.5006652044325146
CNCC(O)C1=CC(O)=CC=C1,350.0,61-76-7,167.23,-0.3207538545861409
CC1=CC=C(C=C1)C=O,1600.0,104-87-0,120.16,-1.1243600629958317
CC(C)(C)C(=O)OC1C=CC(=CC=1OC(=O)C(C)(C)C)C(O)CNC,183.0,64019-93-8,351.49,0.28346188398786704
CC(=C)C(=O)OCC,14800.0,97-63-2,114.16,-2.1127477552883667
FC(F)(F)C1NC2C=C(I)C=C(I)C=2N=1,30.0,14689-57-7,437.93,1.1642834424436497
CCOC(=O)CN=C=O,1130.0,2949-22-6,129.13,-0.9420512924572448
CC1C=C(C)C(C)=CC=1N,1250.0,137-17-7,135.23,-0.9658369649737106
NC1C=CC(Cl)=CC=1[N+]([O-])=O,400.0,89-63-4,172.58,-0.3650695266748147
CCC(O)CCO,20000.0,3174-67-2,104.17,-2.283287331502483
CCOP(=S)(OC1=CC(Cl)=C(I)C=C1Cl)OCC,140.0,7533-79-1,441.06,0.4983696374550074
CC1(C)SC2C(NC(=O)C(N)C3C=CC=CC=3)C(=O)N2C1C(O)=O,10000.0,69-53-4,349.45,-1.4566149551901568
COC(=O)C(C)N(C1C(C)=CC=CC=1C)C(=O)C1=CC=CO1,940.0,57646-30-7,301.37,-0.4940278354914105
CCCCCCNC(=O)N1C=C(F)C(=O)NC1=O,268.0,61422-45-5,257.3,-0.017695007818442247
NC1=CC(=C(N)C=C1)[N+]([O-])=O,1800.0,5307-14-2,153.16,-1.0701271474276561
ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,3400.0,72-54-8,320.04,-1.0262746553047541
CNC(=O)OC1C=C(C)C(C)=C(C)C=1,178.0,2686-99-9,193.27,0.03574444434462604
CC(CCl)OC(C)CCl,240.0,108-60-1,171.08,-0.1470120001268325
OCC(O)=O,7110.0,2836-32-0,76.06,-1.9707132796542026
CCOCCOC(=O)C(C)OC1C=CC(=CC=1)OC1=NC=C(C=C1Cl)C(F)(F)F,518.0,87237-48-7,433.84,-0.07700016831783439
CC(C)C1OC2(CCC1C)CC1CC(CC=C(C)CC(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,2467.0,77855-81-3,556.81,-0.6464621231282139
CC(C)(C)C(O)C(=CC1C=CC(Cl)=CC=1Cl)N1C=NC=N1,474.0,83657-18-5,326.25,-0.1622278213277477
CN1C2C(=O)N(CCCN3CCN(CC3)C3C=CC=CC=3)CCC=2C2=CC=CC=C12,650.0,124824-14-2,402.59,-0.20805037346914723
CNC(S)=S,108.0,6734-80-1,107.22,-0.003147952597661869
CN1C(=N)OC2C=CC(Cl)=CC1=2,1000.0,64037-23-6,182.62,-0.7384516615553108
C(CCN1CCOCC1)NC1=NNC2=CC=CC=C21,912.0,108552-93-8,260.38,-0.544387215664269
OP(O)(=O)OCC1OC(C(O)C1O)N1C=NC2=C1N=CNC2=O,15900.0,4691-65-0,348.24,-1.6595184701711096
N#CCCSCCC#N,4210.0,111-97-7,140.23,-1.4774411618006011
COC1=CC=CC=C1N1CCN(CCCOC2C=CC(N)=CC=2)CC1,416.0,76487-32-6,341.5,-0.08570262260919138
CC(C)CCCCCCO,3950.0,27458-94-2,144.29,-1.4373608622135563
CC1(C)C2CCC1(C)C(O)C2NC(=O)NS(=O)(=O)C1=CC=C(C)C=C1,18000.0,26944-48-9,366.53,-1.691162978237357
CC1=CC(=CC=C1Cl)SP(=S)(CC)OCC,4.3,1942-78-5,294.83,1.836103216862412
CCCCCCCCCCCCOCC(O)COS(O)(=O)=S,1820.0,67409-24-9,356.61,-0.7078778705592936
CS(=O)C1C=CC(=CC=1)OP(=S)(OCC)OCC,2.2,115-90-2,308.39,2.1466776061467536
CC1C=C(C=C(C=1)C(C)C)OC(=O)N(C)C(=O)CCC,1220.0,34264-24-9,277.4,-0.6432533739374822
OC(=O)C(F)(F)C(F)(F)C(F)(F)F,2140.0,3794-64-7,214.05,-0.9998985411788626
NC(=N)N[N+]([O-])=O,10200.0,556-88-7,104.09,-1.9911911632257064
NC1C(Br)=CC(=CC=1[N+]([O-])=O)[N+]([O-])=O,4100.0,1817-73-8,262.03,-1.1944328398710267
CC(CC1C=CC=CC=1)NCCC(C1C=CC=CC=1)C1C=CC=CC=1,250.0,390-64-7,329.52,0.11994177027632347
CC(=CC1=CC=CO1)C=O,1400.0,874-66-8,136.16,-1.0120784929377253
CCCCC1C(=O)N2C(C=CC=C2C)=NC=1C,1100.0,70381-28-1,230.34,-0.6790233226571765
CN(C)S(=O)(=O)C1C2N=C(NC=2C(Cl)=C(Cl)C=1Cl)C(F)(F)F,4.768,36014-72-9,396.62,1.9200383634664953
CN/C(/NCC1COCC1)=N\[N+]([O-])=O,2804.0,165252-70-0,202.25,-1.1418894790103111
CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,607.0,4151-50-2,527.24,-0.06118033971637358
CN(C)CCC=C1C2C=CC=CC=2COC2C=CC=CC=21,147.0,1668-19-5,279.41,0.27892461057723744
CN(N=O)C1C=CC(O)=CC=1,1729.0,69781-06-2,152.17,-1.0554659526572172
COC1=CC=CC(OC)=C1O,550.0,91-10-1,154.18,-0.5523346481591633
CC1C=CC(CCCCCCCCC)=C(O)C=1,4000.0,63992-49-4,234.42,-1.2320653297195343
CC(C)(C#N)NC(=O)CSP(=O)(OCC)OCC,3.5,3734-95-0,294.35,1.9247959957979122
CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,3000.0,29122-68-7,266.38,-1.0516196401361937
CCCCOC(=O)C1=CC(=O)CC(C)(C)O1,7400.0,532-34-3,226.3,-1.5145471657762477
C(COC1=CC=CC=C1C1CCCCC1)C1NCCN=1,9.2,70907-61-8,272.43,1.4714671030503426
N=C(O)C1C=C(C=CC=1O)C(=O)CBr,800.0,73866-23-6,258.08,-0.4913356369470573
CC1=CC=CC(=C1O)C(=O)OC,3840.0,23287-26-5,166.19,-1.3637263365408492
CC1CCC(CC=1)C(C)(C)OC(C)=O,5075.0,80-26-2,196.32,-1.4124715012023215
ClC1C=CC=C2C=CC=CC2=1,1540.0,90-13-1,162.62,-0.976346764107969
CC1C=CC(=CC=1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,3000.0,21187-98-4,323.46,-0.9673006725073825
COC1C=CC(=CC=1)NC1C=CC(=CC=1)OC,2470.0,101-70-2,229.3,-1.0322928985297268
CC1=CC=C(C=C1)S(N)(=O)=O,2330.0,70-55-3,171.24,-1.1337507018637472
CC(CCC1C=CC=CC=1)NCC(O)C1=CC(=C(O)C=C1)C(N)=O,1026.0,75659-08-4,328.45,-0.4946780945720204
CCCCCCCCC=CCCCCCCCC(=O)N(C)CCS(O)(=O)=O,1700.0,137-20-2,403.7,-0.6243901719679595
[O-][N+](=O)C1=CC(=C(C=C1)ON=CC1=CC(Br)=C(O)C(Br)=C1)[N+]([O-])=O,1100.0,13181-17-4,461.03,-0.3776634985743388
CC1(C)C2CCC(C)C32CC1C(C)(CC3)OC(C)=O,44750.0,77-54-3,264.45,-2.2284494682969274
CC(=O)NC1C=CC(=CC=1)OC(=O)NC,794.0,14260-40-3,208.24,-0.5812563473259169
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,813.0,17831-71-9,302.36,-0.42956620892463687
OCCN1CC1,74.0,1072-52-2,87.14,0.07098583586875892
CC(C)SP(=O)(OCC)OCC,179.0,63873-21-2,212.28,0.0740560479774548
CCS(=O)CCSP(=S)(OCC)OCC,3.5,7/6/2497,290.45,1.9190033364619719
COC(=O)C1C=C(C=CC=1[N+]([O-])=O)OC1=CC=C(Cl)C=C1Cl,6400.0,42576-02-3,342.14,-1.2719761229389628
CC1C=C(C=C(C)C=1S(C)=O)OC(=O)NC,42.0,10/1/2635,241.34,0.7593800179990169
ClC1C=CC(=CC=1)C(OCCN1COCCC1)C1C=CC=CC=1,710.0,1798-49-8,331.87,-0.33029035338586177
CC(=O)CC(=O)OCC,12300.0,141-97-9,130.16,-1.9754275715105956
CP(=S)(OCC(=C)Cl)OC1C=CC(=C(C=1)C(F)(F)F)[N+]([O-])=O,200.0,740-20-5,375.71,0.27382275885381385
CN(C)CCC=C1C2=CC=CC=C2SC2C=CC(Cl)=CC=21,380.0,113-59-7,315.89,-0.08024771877611106
OS(=O)(=O)C1=CC=CC2=C1C(=O)C1C(=CC=CC=1S(O)(=O)=O)C2=O,1870.0,82-48-4,368.36,-0.7055691422387174
COP(=O)(/N=C(\O)/COC)SC,200.0,54473-43-7,213.22,0.027797943350299396
CCOC1=CC=CC=C1N1CCN(CC=CC2=CC3CCC(=O)NC=3C=C2)CC1,500.0,80834-56-6,391.56,-0.10617168450051909
CC1C=CC=CC=1N=C=O,1600.0,614-68-6,133.16,-1.079746196171295
ClCC1C=CC(CCl)=CC=1,1280.0,623-25-6,175.06,-0.8640230455163966
O=C(C=CC(=O)OCCCl)OCCCl,71.0,63917-06-6,241.08,0.5309028340767987
CCC1(CC(O)=O)OCCC2C3C=CC=C(CC)C=3NC1=2,94.0,41340-25-4,287.39,0.4853437987845327
CN1CCC23C4OC5C2=C(CC1C3(O)CCC4N=[N+]=[N-])C=CC=5O,190.0,54301-19-8,328.41,0.23766277185114423
CC1N=C(SC=1[N+]([O-])=O)C1=CN=CC=C1,815.0,39242-73-4,221.26,-0.5662547006845708
CN(C)CCC(C1C=CC=CN=1)C1C=CC(Cl)=CC=1,118.0,132-22-9,274.82,0.36716632797211884
CC(C)C1C=CC(CO)=CC=1,1020.0,536-60-7,150.24,-0.8318145968398818
CCCCCNCCCCC,270.0,2050-92-2,157.34,-0.23452461832587512
CCSP(SCC)SCC,355.0,688-62-0,214.39,-0.21902382877924764
OP(O)(=O)OCC(Cl)(Cl)Cl,850.0,306-52-5,229.38,-0.568863377311621
CC(C)OP(=S)(CCl)SC1C=CC(Br)=CC=1,23.0,24441-57-4,359.69,1.1942005278359775
CC(=O)C(Cl)C(=O)NC,700.0,10/3/4116,149.59,-0.6701954778359306
CC1=C(Cl)C(=O)OC2C=C(C=CC=21)OP(=O)(OCCCCl)OCCCCl,211.0,4467-21-4,443.66,0.3227678195708459
CN1CC(CC2C1CC1=CNC3=CC=CC2=C13)C(=O)NC1(OC2(O)C3CCCN3C(=O)C(CC3C=CC=CC=3)N2C1=O)C(C)C,2643.0,24730-10-7,611.81,-0.6354805919061851
O=C1C(C=O)C(=NN1C1C=CC=CC=1)C1C=CC=CC=1,789.0,17364-40-8,264.3,-0.47497984007771
CN(N=O)C(=O)OC1C=C(C=CC=1)C(C)C,400.0,18952-79-9,222.27,-0.2551791418258895
CC[Se][Se]CC,90.0,628-39-7,216.06,0.3803318623156041
OC(=O)C1CCC(CC1)C(O)=O,2263.0,1076-97-7,172.2,-1.1186514068370927
CCOP(O)(O)=O,1600.0,1623-14-9,126.06,-1.1035426798663286
O=CC=O,1400.0,107-22-2,58.04,-1.3824006319125397
OC(=O)C=CC1C=CC(CN2C=NC=C2)=CC=1,4164.0,78712-43-3,228.27,-1.2610618820182846
C1OC(OC1C1CCCCN1)(C1=CC=CC=C1)C1=CC=CC=C1,310.0,23257-58-1,309.44,-0.0007852414313650792
COC(=O)CC(=O)CC(=O)OC,4476.0,1830-54-2,174.17,-1.4099167260163086
O=P(N1CC1)(N1CC1)N1CC1,37.0,545-55-1,173.18,0.6702960112403638
OC(CCCN1CCCCC1)(C1C=CC=CC=1)C1C=CC=CC=1,515.0,3254-89-5,309.49,-0.22116060804363646
COC(=O)C1C(C(C(=O)OCC(C)=O)=C(C)N=C1C)C1=CC=CC=C1[N+]([O-])=O,1459.0,86780-90-7,388.41,-0.5747648891721294
CCOP(=S)(OC1=CC2=CC=CC=C2OC1=O)OCC,13.0,4935-28-8,314.32,1.3834286634969128
CC(C)OC(=O)C(SP(=S)(OC)OC)C1=CC=CC=C1,205.0,14211-01-9,334.43,0.21255136778916905
CCCCCOC(C[N+]1C=CC=CC=1)C1C=CC(=CC=1)C1CCCC1,250.0,17810-53-6,338.56,0.13169563734703532
CCN(N=O)C(C)(C)C,1600.0,3398-69-4,130.22,-1.089442291645047
COP(C)(=S)SC1C=CC=CC=1,150.0,2984-68-1,218.3,0.16296247665345798
FC1C2N=C(NC=2C=CC=1Cl)C(F)(F)F,5.723,89426-94-8,238.58,1.6200102883392031
CCCCCCCCOC(C[N+]1C=CC=CC=1)C1C=CC(=CC=1)C1CCCCC1,250.0,17751-69-8,394.68,0.1983051108582419
CCNCC1=CC(=CC=C1O)[N+]([O-])=O,1014.0,71130-60-4,196.23,-0.7132725511456894
CC(=N)CC(=O)OC,1760.0,14205-39-1,115.15,-1.1842487255138998
OCC(F)(F)C(F)(F)C(F)(F)CO,1780.0,376-90-9,212.11,-0.9238588583447008
CC1(C)CC2C=CC=C(OC(=O)N(C)SC(Cl)(Cl)Cl)C=2O1,125.0,37430-50-5,370.7,0.4721125730215073
CC1C=CC=NC=1N1C(=O)C2=CC=CC=C2N=C1C,395.0,3214-64-0,251.31,-0.19638732546439852
OC(=O)CN(CC(O)=O)CCN(CC(O)=O)CC(O)=O,2000.0,139-33-3,292.28,-0.8352308969908018
COC1C=CC(=CC=1CNCCBr)[N+]([O-])=O,20.0,61361-58-8,289.15,1.1600932009756322
CC1=CC=CC=C1CN(C)N=O,90.0,62783-48-6,164.23,0.2612099834439256
CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F,787.0,13311-84-7,276.24,-0.45468816701766673
NC1=CC=C(N=NC2C=CC=CC=2)C(N)=N1,403.0,94-78-0,213.27,-0.2763752771932095
O=C(NC1C=CC=CC=1)NC(=O)CF,25.0,1737-17-3,196.2,0.894758994371892
CC1=CC(=O)C2C(OC)=C3C=COC3=CC=2O1,832.0,82-57-5,230.23,-0.5579614127938124
OCCF,5.0,371-62-0,64.07,1.1076847196558417
CC1=CC(=O)OC2=CC(=CC=C12)OP(=S)(OCC)OCC,14.7,299-45-6,328.35,1.3490196858754369
CN(SSN(C)C(=O)ON=C1CSCCS1)C(=O)ON=C1CSCCS1,160.0,68789-89-9,474.76,0.4723541385131733
CCS(=O)(=O)OC1C=CC2OCC(C)(C)C=2C=1,2031.0,68505-69-1,256.35,-0.8988766016283887
CCOC(=O)C1C=NC2=CC(OCC3CC3)=C(C=C2C1=O)OCC1CC1,3000.0,19485-08-6,357.44,-0.9239181032841474
CCOC(=O)C(CC(=O)OCC)SP(=S)(OC)OC,1375.0,121-75-5,330.4,-0.6192626595179369
CC(=O)OC(=C(Cl)Cl)P(=O)(OC)OC,300.0,3566-76-5,263.02,-0.05713248128924739
CNC1=C2CCCCC2=NN1C,1850.0,17289-49-5,165.27,-1.0489777013100299
CN(CC1C=CC(Cl)=CC=1Cl)S(N)(=O)=O,2350.0,4960-47-8,269.17,-0.9410412077617221
CC(C)NCC(O)COC1=CC=CC2C=C(OC=21)C(C)O,2130.0,55636-92-5,293.4,-0.8609194939314738
OC1C(Cl)=CC(Cl)=CC=1Cl,2800.0,88-06-2,197.44,-1.1517228889890716
NC(=N)NC(=O)CC1C(Cl)=CC=CC=1Cl,142.0,29110-48-3,246.11,0.23884091603484586
CC(C)(N1CC1C(N)=O)N1CC1C#N,3100.0,64118-86-1,194.27,-1.2029559536585217
CCC(COCCO)CC,1910.0,4468-93-3,146.26,-1.115907798159499
CC1=CC(NS(=O)(=O)C2C=CC(N)=CC=2)=NO1,6370.0,723-46-6,253.31,-1.4004870974240209
CC(CC1CCCCC1)NC,83.0,101-40-6,155.32,0.27214928949793604
CCOC1=CC2C=CC=CC=2C=C1,3110.0,93-18-5,172.24,-1.2566263722114066
CCCS(=O)(=O)C1=C(Cl)C=NC(Cl)=C1Cl,1100.0,38827-35-9,288.59,-0.5811114069803144
COC1=CC=C(C=CC(=O)OCCC(C)C)C=C1,9600.0,71617-10-2,248.35,-1.5872070687083262
OC1(CCN(CCCC(C2C=CC(F)=CC=2)C2C=CC(F)=CC=2)CC1)C1C=C(C(Cl)=CC=1)C(F)(F)F,160.0,26864-56-2,524.01,0.5152195923113501
CN(C)CN(C)C,1770.0,132050-00-1,102.21,-1.2384798780742667
OC(COCCCCCOCC(O)CCl)CCl,2248.0,24771-52-6,289.23,-0.8905529693162508
OCCN1CCN(CCCN2C3=C(Cl)C=CC=C3SC3=CC=CC=C23)CC1,210.0,3111-71-5,404.02,0.28418356957135865
COC1C=C2NC(=N)SC2=CC=1OC,1165.0,6294-52-6,210.28,-0.7435279570156501
CCCCCCC(C)=CC#N,1720.0,53153-66-5,151.28,-1.0557469310705656
CCSP(=O)(OCC)OCC,27.0,1186-09-0,198.25,0.865849431830654
CNC(=S)NNC(=S)NC(C)C=C,1000.0,926-93-2,218.39,-0.6607672517010388
CC1C=C(CC(O)=O)N(C)C=1C(=O)C1C=CC(Cl)=CC=1,27.0,64092-48-4,291.75,1.0336471005584205
NC1C=C(N)C(=CC=1)N=NC1C=CC(=CC=1)C1C=CC(=CC=1)N=NC1C(=CC2=CC(=C(N=NC3C=CC=CC=3)C(O)=C2C=1N)S(O)(=O)=O)S(O)(=O)=O,7600.0,1937-37-7,737.84,-1.0128513966510726
NC1CCN(CC1)C1C=CC=C(Cl)N=1,190.0,77145-61-0,211.72,0.04700828436640127
CCCCCOC1C=CC(Br)=CC=1COCCN(CC)CC,320.0,109965-82-4,372.39,0.06584803178980103
COC1C=CC2CC3C4C=CC(O)C5OC=1C=2C45CCN3C,85.0,52-28-8,299.4,0.5468328702927407
CC(=O)OC1(CN2CCC1CC2C(O)C1C=CN=C2C=CC(=CC=12)OC)CC,600.0,85365-53-3,384.52,-0.19323231674360603
CN(C)N=NC1C=CC(Br)=CC=1,423.0,7239-21-6,228.11,-0.2681960428628674
OCC(CO)OC(=O)CS,274.0,30618-84-9,166.22,-0.21706728484604257
CCNC1=NC2=CC=C(Cl)C=C2C(C)(O1)C1C=CC=CC=1,1500.0,21715-46-8,300.81,-0.6977989893946182
CC1=C(CC(=O)C(C#N)C(=O)OCC)C2C=C(C=CC=2N1C(=O)C1C=CC(Cl)=CC=1)OC,82.0,57846-37-4,452.92,0.7422076462587457
CCOP(=S)(OCC)SC1CCOC1=O,1000.0,4/9/3659,270.34,-0.5680896905423674
NC1CC2=CC=CC=C2CCC1,270.0,56485-47-3,161.27,-0.22381017820968016
CC1OCSC1=NOC(=O)NCC=C,453.0,54335-70-5,216.29,-0.321061761377318
CCO[Si](OCC)(OCC)OCC,6270.0,78-10-4,208.37,-1.4784323491030524
CC(C#C)OC(=O)NC1C=CC=C(Cl)C=1,2380.0,1967-16-4,223.67,-1.0269692193084379
CCCCCC(C=CN1C=NC=C1)OCC1C=CC=CC=1,2550.0,80614-27-3,284.44,-0.9525495104657252
CCCC1OC(N=C(N)N)=NC=1CCC,2000.0,74550-96-2,210.32,-0.9781494225656748
CC1=CC(=C(O)C=C1C)C(C)(C)C,1030.0,1445-23-4,178.3,-0.7616858815298175
CC(N)C(O)C1=CC(O)=CC=C1,240.0,54-49-9,167.23,-0.15689705194747133
CC(C)CCOC(C)=O,16600.0,123-92-2,130.21,-2.1054637491377757
CC(C)(C)NCC(O)COC1=NSN=C1N1CCOCC1,1028.0,26921-17-5,316.48,-0.5116468447421715
CCOP(S)(=S)OCC,4510.0,298-06-6,186.26,-1.384056943259058
CC(=CC(=O)OC(C)C)OP(=S)(NCC)OC,62.4,31218-83-4,281.35,0.6540623298075875
C/N=N/NC1=CC=C(Br)C=C1,466.7,40643-36-5,214.08,-0.33846170479742677
CN(C)C1C(O)C(OC(C)C1O)OC1C(CC(C)C(=O)C=CC(C)=CC(COC2OC(C)C(O)C(OC)C2OC)C(CC)OC(=O)CC(O)C1C)CCN1CC(C)CC(C)C1,850.0,108050-54-0,869.28,0.009740761975352896
CS(=O)(=O)C(Cl)=CCl,61.0,2700-89-2,175.04,0.4578074696425697
CCC(=O)C1(CCN(CCCC(=O)C2C=CC(F)=CC=2)CC1)N1CCCCC1,780.0,3781-28-0,388.58,-0.30261415875086295
CC1=NC=C(CS)C(CS)=C1O,549.0,13331-81-2,201.34,-0.43564228017472334
CNC(C)CC1C=CC(Cl)=CC=1,110.0,1199-85-5,183.7,0.22271647114758322
CCCCCCCCCCCCCCCCCC(O)=O,15000.0,12/5/4485,284.54,-1.7219479318810909
CCP(=S)(OC1C=CC(Cl)=CC=1)OCC,95.0,1497-39-8,264.73,0.44507955435853697
CN(C)CCC(C1C=CC=CN=1)C1C=CC=CC=1,520.0,132-20-7,240.38,-0.3351050127956447
COP(=S)(OC1C=C(Cl)C(=CC=1)[N+]([O-])=O)OC,285.0,500-28-7,297.67,0.018890207453209875
CC(C(O)=O)C1=CC2CC3=CC=CN=C3OC=2C=C1,59.5,52549-17-4,255.29,0.6325168375994886
CCCOC=O,3980.0,110-74-7,88.12,-1.6548085835949577
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,500.0,1009-93-4,219.57,-0.3573970024581734
